SN,tester,group,TN,CN,BN,cond,CCW,tgtsize,hand_theta,hand_theta_maxv,hand_theta_maxradv,handMaxRadExt,hand_theta_50,raw_ep_hand_ang,ti,fbi,ri,clampi,MT,RT,ST,radvelmax,maxRadDist,testMaxRadDist,hand_report
5,D,15,301,76,5,15,1,6,-14.1215402598978,-12.7494853413996,-12.7494853413996,-14.529631698185,-12.1302256801568,30.8784597401022,45,0,0,0,0.111911751007483,1.07111717358021,3.68490104589182,724.074533925203,102.080342431127,102.080342431127,-5
5,D,15,302,76,5,15,1,6,-0.333623593239992,1.98562417868376,1.98562417868376,-0.722409074077263,3.70422239020911,134.66637640676,135,0,0,0,0.0959225552910539,0.791340650359416,1.95237492900787,860.133444568594,156.55449813065,156.55449813065,5
5,D,15,303,76,5,15,1,6,5.43055987858372,5.26040899294964,5.26040899294964,8.70722475130532,2.78676248932874,-39.5694401214163,315,0,0,0,0.101917790110292,0.551512929986529,2.87557979876738,824.052847492337,174.742365998323,174.742365998323,-5
5,D,15,304,76,5,15,1,6,-9.08934387027597,-9.37850770243836,-9.37850770243836,-5.64220317465009,-9.5910800829588,-144.089343870276,225,0,0,0,0.0759887149947645,0.523480985847982,2.11011744698681,1179.94297470609,195.561230375984,195.561230375984,5
5,D,15,305,77,5,15,1,6,-17.2278152105589,-15.6377605863455,-15.6377605863455,-17.9439916192234,-15.1736926324259,27.7721847894411,45,0,0,0,0.135886981681324,0.351688394409848,5.40725202880549,607.032684830439,109.243502311112,109.243502311112,-5
5,D,15,306,77,5,15,1,6,11.6068189862014,11.6911545800865,11.6911545800865,13.5432468930196,10.0619902145135,-33.3931810137986,315,0,0,0,0.131906883672855,0.687429356036318,2.42796764724335,759.178315830911,201.041667661689,201.044985618772,10
5,D,15,307,77,5,15,1,6,0.532288933317801,0.532288933317801,0.532288933317801,5.86040285970165,0.152453368081325,135.532288933318,135,0,0,0,0.127856780168258,0.519547758468889,2.71932902884873,731.263175617585,191.90571811308,191.90571811308,-5
5,D,15,308,77,5,15,1,6,-24.1074637931209,-24.0051677082841,-24.0051677082841,-14.9305225691987,-23.2324508233474,-159.107463793121,225,0,0,0,0.12389861521342,0.635470253671429,2.01631698970505,706.964258538213,237.458825610293,237.458825610293,-15
5,D,15,309,78,5,15,1,6,-4.48717733345395,-4.67739548980264,-4.67739548980264,-9.64195357428427,-3.41209450253341,40.5128226665461,45,0,0,0,0.131814945122642,0.723395356802484,2.17595055749143,689.504426686369,191.599496451841,191.599496451841,5
5,D,15,310,78,5,15,1,6,-16.5951543063386,-16.5951543063386,-16.5951543063386,-13.2455055682318,-17.4727794880317,-151.595154306339,225,0,0,0,0.10791152266529,0.635449522434556,2.11209052041249,749.195438083959,175.729903196797,175.729903196797,-5
5,D,15,311,78,5,15,1,6,7.57973452676617,8.49097418066413,8.49097418066413,9.36253753501691,9.46143966875815,142.579734526766,135,0,0,0,0.143883532484779,0.615423142681266,2.71544747935468,542.835509806814,125.977423171577,125.977423171577,-5
5,D,15,312,78,5,15,1,6,10.5988265510661,10.5457905816957,10.5457905816957,10.711028132703,10.2208055622796,-34.401173448934,315,0,0,0,0.119899889132739,0.451619590722657,2.41600331700783,842.579754080734,208.151609507633,208.151609507633,5
5,D,15,313,79,5,15,1,6,-0.829071065264884,-0.829071065264884,-0.935847983717338,NaN,-2.18588647828659,-45.8290710652649,315,0,0,0,0.131889457412854,0.923222596448795,3.02747039789756,685.523978689022,NaN,93.1323006853864,-10
5,D,15,314,79,5,15,1,6,-35.9047919777098,-35.9268330284527,-35.9268330284527,NaN,-38.6688681431479,9.09520802229017,45,0,0,0,0.139812397283094,0.759367967525122,2.77769047955371,646.18301563743,NaN,166.450583209507,-20
5,D,15,315,79,5,15,1,6,1.13224781975649,1.9133334829707,1.9133334829707,NaN,6.65569437876658,136.132247819756,135,0,0,0,0.151876778302722,0.6234791831248,3.45299446265562,585.211298765816,NaN,89.9361364392942,-5
5,D,15,316,79,5,15,1,6,-20.2470973735857,-21.2499070329834,-21.2499070329834,NaN,-24.8166598488983,-155.247097373586,225,0,0,0,0.159871526391271,0.603422758100351,2.04434112207082,514.764357802264,NaN,156.327370707268,-5
5,D,15,317,80,5,15,1,6,-19.2217998731729,-19.8140217414005,-19.8140217414005,-12.0094028188742,-23.4982059662826,-154.221799873173,225,0,0,0,0.107915729000979,0.495577335045255,2.52753950202987,761.861785471996,186.701052602804,186.701052602804,-5
5,D,15,318,80,5,15,1,6,-15.8552228798558,-15.780330728856,-15.780330728856,-17.4199929957429,-16.1549560213364,29.1447771201442,45,0,0,0,0.0879181927152786,0.467620203648039,1.92440607995559,922.536966780626,207.371137041593,207.371137041593,5
5,D,15,319,80,5,15,1,6,1.59739624766763,2.35804202227334,2.35804202227334,NaN,5.64128624803624,136.597396247668,135,0,0,0,0.123867969030471,0.591375803332994,5.81794183836018,706.777058753067,NaN,92.5104378264122,-5
5,D,15,320,80,5,15,1,6,15.1246356077764,15.0516159325553,15.0516159325553,13.9450832540031,14.4712998254119,-29.8753643922236,315,0,0,0,0.155854472692226,0.24380301113797,2.93757792992938,687.3952726293,194.270970207474,194.270970207474,-5
5,D,15,321,81,5,15,1,6,0.832319086948502,1.38042407123717,1.50172280474285,NaN,2.61204072612748,135.832319086949,135,0,0,0,0.123896512042393,0.543540114955249,4.26238511435849,629.957997123603,NaN,90.03652081191,-5
5,D,15,322,81,5,15,1,6,-18.454103606125,-18.4112810001529,-18.4112810001529,-18.5912081432588,-20.2925807452987,26.545896393875,45,0,0,0,0.183853066571373,0.391660332121319,2.06385072303783,432.75405478535,119.987027417788,119.987027417788,-10
5,D,15,323,81,5,15,1,6,11.5923381927551,8.74467127149637,9.38317614460414,NaN,-93.4690538275154,-33.407661807245,315,0,0,0,0.731401221640681,0.319732837387164,2.1402126003909,654.556571045553,NaN,58.5645971122951,10
5,D,15,324,81,5,15,1,6,-24.1081470328404,-23.1664249481034,-23.1664249481034,-15.1830031116173,-28.0532169359764,-159.10814703284,225,0,0,0,0.0879281076581719,0.459613737903055,2.17395765417996,1214.29176495334,209.990190459302,209.990190459302,5
5,D,15,325,82,5,15,1,6,-12.3036413094304,-12.125917595373,-12.125917595373,-16.8583767258408,-10.8592944290345,32.6963586905696,45,0,0,0,0.107915428552133,0.38370073700662,2.65340578251562,752.66259442968,171.936949537235,171.936949537235,-5
5,D,15,326,82,5,15,1,6,-20.211072829267,-19.1055078255836,-20.211072829267,-11.9198996218167,-23.5319541717732,-155.211072829267,225,0,0,0,0.0759373375653922,0.575517905484503,2.41183874098215,1236.15034417185,195.044106084149,195.044106084149,5
5,D,15,327,82,5,15,1,6,-11.1099069435771,-10.2197506651665,-10.1242703282426,NaN,-9.93706178722982,123.890093056423,135,0,0,0,0.111910849649121,0.69541779461133,1.93238880993886,681.019652298053,NaN,88.6193972227804,-15
5,D,15,328,82,5,15,1,6,-7.48921677246869,-7.56732558905344,-7.49385366815699,-8.87985601117958,-9.07155775809264,-52.4892167724687,315,0,0,0,0.12789313495432,0.435645417649084,2.26410460563784,652.527286240368,128.590006579454,128.590006579454,-10
5,D,15,329,83,5,15,1,6,-7.47134639804504,-7.54351896819618,-7.54351896819618,NaN,-8.38116324482223,127.528653601955,135,0,0,0,0.115911378446526,0.583506043609759,1.87643879326288,719.712155205219,NaN,93.6499072629055,-5
5,D,15,330,83,5,15,1,6,-16.4922943174892,-16.7775410872233,-16.7775410872233,NaN,-17.3633856149813,-151.492294317489,225,0,0,0,0.0959147435187333,0.56348537245367,2.31795626008989,895.68330317048,NaN,185.268416914403,5
5,D,15,331,83,5,15,1,6,-18.2474960037538,-18.2703367210246,-18.2703367210246,-21.2085993905065,-18.5531574699553,26.7525039962462,45,0,0,0,0.11988186196686,0.443616730414305,1.94626942803052,862.800530918506,243.758397729459,243.758397729459,5
5,D,15,332,83,5,15,1,6,10.0594780698764,10.6319177365035,10.6319177365035,14.7328509819826,4.19422058489948,-34.9405219301236,315,0,0,0,0.11588614041375,0.851250634708776,2.16014433750752,876.09115100646,233.86746179616,233.86746179616,5
5,D,15,333,84,5,15,1,6,-22.0573595425637,-21.5092804640536,-21.5092804640536,-14.2258124565357,-23.3860543787481,-157.057359542564,225,0,0,0,0.083930583388792,0.439638134668712,2.42797756219124,1226.89956111244,242.12977349036,242.12977349036,-5
5,D,15,334,84,5,15,1,6,5.04823473506576,5.79259328511046,5.79259328511046,15.7646531892208,1.21072308836057,-39.9517652649342,315,0,0,0,0.119902593208735,0.48359708080352,2.24810849950291,886.92222015938,284.220432731812,284.22532523936,10
5,D,15,335,84,5,15,1,6,6.54648923866262,6.72613978775215,6.72613978775215,NaN,7.3787701607591,141.546489238663,135,0,0,0,0.119916113582349,0.733387815432252,2.99147705591804,669.208509061919,NaN,91.767174177039,-10
5,D,15,336,84,5,15,1,6,-10.9708542963754,-10.7838052914429,-10.7838052914429,-12.4493897837917,-12.3854189058024,34.0291457036246,45,0,0,0,0.111897629727082,0.427424128162329,2.88504526321094,815.444582300793,196.79981825257,196.79981825257,5
5,D,15,337,85,5,15,1,6,-15.8322705080283,-16.931496384614,-16.931496384614,NaN,-17.9884956820952,-150.832270508028,225,0,0,0,0.11589905988285,0.563494986943169,2.49384222021945,695.724036233611,NaN,143.973058835224,5
5,D,15,338,85,5,15,1,6,10.6238720255113,10.9411231788255,10.9411231788255,14.9567174643447,7.90879713928337,-34.3761279744887,315,0,0,0,0.115870216417079,0.659434668045833,5.62933020060154,812.668907764362,200.091132080488,200.091132080488,-5
5,D,15,339,85,5,15,1,6,-0.00830806236069748,-0.570321952029673,-0.570321952029673,4.01486714667382,-2.82677443622256,134.991691937639,135,0,0,0,0.103911895226247,0.615480228701472,4.0905853120712,795.777752037952,168.273995536958,168.273995536958,5
5,D,15,340,85,5,15,1,6,-11.6923372241598,-12.1508198951629,-12.1508198951629,-19.0724422710062,-9.79283137287571,33.3076627758402,45,0,0,0,0.0999299945024177,0.407644119686211,2.5858285436143,1077.24445312701,238.783802546007,238.783802546007,5
5,D,15,341,86,6,15,1,6,2.99619677939006,3.41520307172826,3.41520307172826,NaN,6.15343619567716,137.99619677939,135,1,0,0,0.107909419493808,0.919235287577976,3.28124814096282,826.626385325869,NaN,91.7641264978513,5
5,D,15,342,86,6,15,1,6,1.17706007302326,2.25138314348214,2.25138314348214,NaN,6.92507757104119,-43.8229399269767,315,1,0,0,0.139878797345773,0.595501020035499,4.15048658327305,617.231585032013,NaN,126.964033871741,-0
5,D,15,343,86,6,15,1,6,-12.588453579945,-11.5342489378188,-11.5342489378188,-16.6134174021807,-9.17551916706866,32.411546420055,45,1,0,0,0.119878556984531,0.527557829651869,1.78052074476454,677.088593302744,143.1837675468,143.1837675468,-15
5,D,15,344,86,6,15,1,6,-17.2342969872707,-18.2723926128537,-18.2723926128537,NaN,-20.5783217393976,-152.234296987271,225,1,0,0,0.0799270500642706,0.35168749305376,2.26743362247271,1099.51753617401,NaN,159.573730665037,-15
5,D,15,345,87,6,15,1,6,-5.28713120840928,-5.56814046349678,-5.56814046349678,-3.53642604332481,-6.63881077576457,-140.287131208409,225,1,0,0,0.0759307276071013,0.435628892741988,1.67454083303437,1186.32055939412,158.40142613277,158.40142613277,-5
5,D,15,346,87,6,15,1,6,-11.9860253596377,-9.94550823719946,-9.94550823719946,NaN,-7.84570873962208,123.013974640362,135,1,0,0,0.119898987775741,0.471600602109902,1.91638759610169,658.282893543152,NaN,89.6911751385487,-10
5,D,15,347,87,6,15,1,6,-6.56288109793587,-5.30511657866589,-5.30511657866589,-7.77815632897324,-3.43926965095096,-51.5628810979359,315,1,0,0,0.115903867127145,0.36768780552211,2.12821491988916,737.963979061436,128.871926784411,128.877986452874,-5
5,D,15,348,87,6,15,1,6,-13.943832191737,-12.8041373758149,-12.8041373758149,NaN,-12.2241565284302,31.056167808263,45,1,0,0,0.0799294536845991,0.591496284900131,1.99634228782497,1007.40464374174,NaN,149.39923715259,-15
5,D,15,349,88,6,15,1,6,-4.46212554229737,-4.70113290753528,-4.70113290753528,-4.96587856052764,-4.70815310891589,-49.4621255422974,315,1,0,0,0.115903566676025,0.46760728417803,1.88842205202945,731.415148285224,134.224967129406,134.224967129406,-5
5,D,15,350,88,6,15,1,6,-9.74237328173491,-9.74237328173492,-9.74237328173492,-13.5226182759165,-9.12206297831267,35.2576267182651,45,1,0,0,0.075931328511615,0.363689079446885,1.55471816027557,1229.64315477206,178.287782257895,178.287782257895,-10
5,D,15,351,88,6,15,1,6,-7.8742710471675,-9.45555519434879,-9.45555519434879,NaN,-11.1856685095785,-142.874271047167,225,1,0,0,0.07989700478538,0.395324353802607,2.35757546621926,1134.88408743119,NaN,145.433880545054,-10
5,D,15,352,88,6,15,1,6,-6.20307394927752,-2.78523753897781,-2.78523753897781,NaN,-2.52428154539848,128.796926050722,135,1,0,0,0.103929021034673,0.463616970775547,1.89823544081401,734.530510657865,NaN,89.3861094997004,-5
5,D,15,353,89,6,15,1,6,-10.3918317032075,-10.9502214268711,-11.52318530614,NaN,-12.1147080695129,-145.391831703207,225,1,0,0,0.0639501729101539,0.487538119947203,2.51580682088388,1345.4357050673,NaN,165.608861904845,-10
5,D,15,354,89,6,15,1,6,-17.6251276806183,-17.2007003547828,-17.2007003547828,-19.8656224902649,-16.9718701413844,27.3748723193817,45,1,0,0,0.0719419164702231,0.37967947696643,2.14021951081168,1124.01835295268,144.088134511491,144.088134511491,-15
5,D,15,355,89,6,15,1,6,6.0825526859766,6.51474837919767,6.51474837919767,NaN,11.7662585743654,141.082552685977,135,1,0,0,0.0919427577332499,0.987181182037148,3.33480775528551,948.759298317873,NaN,96.2636234309577,5
5,D,15,356,89,6,15,1,6,-4.33659121709121,-4.52845569167823,-4.52845569167823,-3.63974691895385,-4.73096726497727,-49.3365912170912,315,1,0,0,0.11191745961014,0.563521126336127,2.38002319495718,760.980203107408,134.041096562429,134.041996633769,-5
5,D,15,357,90,6,15,1,6,-10.7872200374005,-10.7872200374005,-10.7872200374005,NaN,-11.6787420584542,-145.787220037401,225,1,0,0,0.0599544513588626,0.479604664226372,1.84216253894238,1466.59005692332,NaN,102.107390939867,-10
5,D,15,358,90,6,15,1,6,-6.93567906685624,-7.66649361987462,-7.66649361987462,NaN,-8.27495991786679,128.064320933144,135,1,0,0,0.0960045788992829,0.543489939335814,3.54015641571596,806.117913962022,NaN,90.9265849785964,-5
5,D,15,359,90,6,15,1,6,-12.334106127663,-12.5851688730945,-12.5851688730945,NaN,-11.3005959195616,32.665893872337,45,1,0,0,0.0719404142050735,0.475612247658319,2.67965063351085,1410.54766689134,NaN,105.396039761679,-10
5,D,15,360,90,6,15,1,6,6.56688049594226,6.82915960472098,6.82915960472098,2.49303382903457,6.95100803823277,-38.4331195040577,315,1,0,0,0.0919235287574338,0.555532687760206,3.87876339642571,960.661216542078,150.57297008133,150.57297008133,5
6,D,15,1,1,1,15,1,6,1.48280060473496,1.64282553011401,1.64282553011401,NaN,0.900748220292485,-133.517199395265,225,0,0,0,0.139754409895801,1.0511175341241,148.491538047835,575.327246582179,NaN,155.96257083223,NaN
6,D,15,2,1,1,15,1,6,8.76124453360671,15.419436329956,15.419436329956,NaN,14.9509242472955,143.761244533607,135,0,0,0,0.199828441461477,0.419629481628618,1.78819581108738,426.997208305761,NaN,99.6576119270076,NaN
6,D,15,3,1,1,15,1,6,19.6211073220896,19.2593757984657,19.2593757984657,19.0247082276182,14.6323037858157,-25.3788926779103,315,0,0,0,0.151814584578943,0.427666894009121,1.83981660362087,594.562396750794,140.668046427681,141.225127590233,NaN
6,D,15,4,1,1,15,1,6,-9.00415050114007,-7.69542089533594,-7.69542089533594,NaN,-7.07524516682486,35.9958494988599,45,0,0,0,0.131876237489649,0.451585038653405,1.23664953084293,569.631586792256,NaN,122.004304077099,NaN
6,D,15,5,2,1,15,1,6,11.1545954367255,11.4289342803165,11.4289342803165,9.2815186562288,11.2940106146573,-33.8454045632745,315,0,0,0,0.135902004320485,0.423523650140794,1.50484059477611,604.524958727276,131.956721984106,131.959645691156,NaN
6,D,15,6,2,1,15,1,6,-3.86731400983626,-3.93607234825913,-3.93607234825913,-6.01694452619643,-3.7782518490003,-138.867314009836,225,0,0,0,0.123902521099296,0.467577839804704,1.88437375124334,654.352979745862,123.619729299469,124.429840645838,NaN
6,D,15,7,2,1,15,1,6,15.0390461486719,15.9806282237778,15.9806282237778,7.86262611047607,15.2916299587221,150.039046148672,135,0,0,0,0.155981864669997,0.503436578924521,2.71576235386721,514.694177791581,122.111026524984,122.502603230802,NaN
6,D,15,8,2,1,15,1,6,-10.2384325053813,-12.237323443371,-12.237323443371,-11.4275663921999,-13.5251316848401,34.7615674946187,45,0,0,0,0.155871598498862,0.339707839714492,1.49274917300309,503.507711255415,113.171428780072,113.818620342026,NaN
6,D,15,9,3,1,15,1,6,-1.62493940936769,-2.01301173638413,-2.01301173638413,-2.05837527002063,-7.57797211693111,43.3750605906323,45,0,0,0,0.307746874539959,0.323721047618648,1.38884539000279,434.325398461311,149.401191299374,149.675993356899,NaN
6,D,15,10,3,1,15,1,6,4.81169856345366,2.94598195690582,4.8338725508379,4.61989292653044,4.8338725508379,-130.188301436546,225,0,0,0,0.135876465833888,0.367705532236982,1.51272958348193,595.640661886044,87.9926638822076,88.9150563845836,NaN
6,D,15,11,3,1,15,1,6,-1.92775382167915,6.88800424802324,7.40290914824593,-2.0728074900629,9.10776173537437,133.072246178321,135,0,0,0,0.211771740012381,0.34360921909331,1.38469613707872,411.148138135924,81.0100402284376,81.5157054969027,NaN
6,D,15,12,3,1,15,1,6,9.39060642860051,10.5940765714191,10.5940765714191,8.89597230469133,10.510362742961,-35.6093935713995,315,0,0,0,0.219839498123662,0.343684332288831,1.26894670268103,356.584024281294,91.9597146508004,92.3957978556746,NaN
6,D,15,13,4,1,15,1,6,17.0017463554425,11.0419605825261,21.6139467424617,13.5778410539889,24.0255973149037,-27.9982536445574,315,0,0,0,0.195841733492387,0.331723607476249,1.44676187013792,393.981627154602,106.917265836889,106.917265836889,NaN
6,D,15,14,4,1,15,1,6,0.04180183517731,2.21054799962179,2.3891367322876,-0.0514880539660183,2.58311198674396,45.0418018351773,45,0,0,0,0.139885707761607,0.319730133310941,1.25695352896813,584.546409872225,99.2052281923661,99.9707680548002,NaN
6,D,15,15,4,1,15,1,6,-3.20917725764525,-5.95319447188752,-5.95319447188752,-0.662957353267075,-7.66247602472151,-138.209177257645,225,0,0,0,0.119901090944069,0.319729832858116,1.26894009272021,689.926513190426,123.301115441109,123.301115441109,NaN
6,D,15,16,4,1,15,1,6,-7.49017869837985,-3.00514063434059,-3.00514063434059,-7.70215819015618,0.255745791683097,127.50982130162,135,0,0,0,0.167865373117337,0.327726984565828,1.43677962689785,475.313233031942,93.5806957650537,94.2049478370569,NaN
6,D,15,17,5,1,15,1,6,7.95170830217787,6.71251000946073,6.71251000946073,NaN,-3.66263891420189,52.9517083021779,45,0,0,0,0.791315111873502,0.293757192088492,1.23295696614784,569.703661118315,NaN,78.2430672052955,NaN
6,D,15,18,5,1,15,1,6,11.0508711230939,11.1587854229489,11.1587854229489,13.2847412860937,8.0683032459599,-33.9491288769061,315,0,0,0,0.179791846312298,0.371471407411178,1.47671641163197,517.256313645163,131.88846926975,132.52317712912,NaN
6,D,15,19,5,1,15,1,6,-0.290603375807393,3.20578466956243,3.20578466956243,-3.83673321700894,3.27837623648992,134.709396624193,135,0,0,0,0.167867776739484,0.331687553142814,1.46079271462037,460.256593200866,99.5753215462955,99.5753215462955,NaN
6,D,15,20,5,1,15,1,6,3.04192974005389,4.51865551111564,2.85606610300988,5.19322915289962,3.67896851065103,-131.958070259946,225,0,0,0,0.171757138006967,0.30751853042517,1.32859769672902,441.513266117124,119.071296992184,119.93446858483,NaN
6,D,15,21,6,2,15,1,6,-3.09634521920629,-2.74262942745231,-2.74262942745231,NaN,-2.39006259286914,41.9036547807937,45,1,0,0,0.0759127004395737,0.347713404100091,1.49057058987904,1138.31340320918,NaN,94.2594820182169,-10
6,D,15,22,6,2,15,1,6,-1.30261351745014,-1.25793962474916,-1.25793962474916,NaN,-2.62838852972686,-136.30261351745,225,1,0,0,0.111908446028224,0.551529454888907,12.0294500812753,680.136087058199,NaN,92.2107808958864,-0
6,D,15,23,6,2,15,1,6,-7.70361994089001,-7.08980466745703,-7.08980466745703,-7.2223641357499,-3.6567045684665,127.29638005911,135,1,0,0,0.123902220646414,0.419496681498629,3.25690846105044,647.05694067014,158.186731633616,158.186731633616,-5
6,D,15,24,6,2,15,1,6,5.18795804440367,5.7655849986549,5.55273994098218,2.3749126095388,14.4482260298024,-39.8120419555963,315,1,0,0,0.187840074992607,0.571511367630649,2.71165937067246,450.463237206003,143.357039407497,143.357039407497,5
6,D,15,25,7,2,15,1,6,-7.50414658697019,-7.79406275880149,-7.79406275880149,-5.41047200403221,-8.88572531904515,-142.50414658697,225,1,0,0,0.135928744618127,0.65540980257299,3.28280929360812,642.810317366694,148.17052160047,148.17052160047,-10
6,D,15,26,7,2,15,1,6,-1.99978361479225,-1.58360485256185,-1.58360485256185,NaN,-2.32810921511549,-46.9997836147922,315,1,0,0,0.187835568201137,0.583509949493873,2.06026361727191,459.367262948541,NaN,87.9574573964072,-5
6,D,15,27,7,2,15,1,6,-2.04757460757503,-0.882871486188179,-0.882871486188179,-5.47097444342029,-0.680734876012139,132.952425392425,135,1,0,0,0.15987362955957,0.465611075891559,1.30490969891588,534.634757874421,130.062477801915,130.062477801915,-0
6,D,15,28,7,2,15,1,6,0.99076215796422,-0.0453893930661735,-0.0453893930661735,NaN,-0.0453893930661735,45.9907621579642,45,1,0,0,0.20781507732147,0.571207910320538,3.13907989340197,450.51319597396,NaN,90.3220381532723,-0
6,D,15,29,8,2,15,1,6,-6.21442323519125,-7.19458832421082,-7.19458832421082,-6.82265784712623,-8.48971356091624,38.7855767648088,45,1,0,0,0.123897713854888,0.751339568730145,2.35385586078223,645.406681318028,131.686364825781,131.686364825781,-5
6,D,15,30,8,2,15,1,6,8.34925880003181,7.43851315135749,7.43851315135749,NaN,6.8953929492061,-126.650741199968,225,1,0,0,0.159866719145782,0.567528265095746,2.49581469274284,478.35133752821,NaN,114.878104277755,10
6,D,15,31,8,2,15,1,6,-1.27166037692913,0.168072563896118,0.168072563896118,-2.50906371605524,1.51272881812741,133.728339623071,135,1,0,0,0.15581270975332,0.54751240118901,1.59267165618581,528.358423708777,125.503296483838,125.503296483838,-0
6,D,15,32,8,2,15,1,6,-2.574159359416,-2.9638301951444,-2.97976141041693,-4.86947960446668,-2.73126998157306,-47.574159359416,315,1,0,0,0.195838728964645,0.43563520224933,2.58380679684382,410.108736211633,104.58284911919,105.00800231273,-5
6,D,15,33,9,2,15,1,6,6.24967645724468,7.1839896584525,7.1839896584525,NaN,7.76764189279305,-38.7503235427553,315,1,0,0,0.235802253996269,0.479602260606896,1.88042159534405,338.417427504184,NaN,84.7371750471258,10
6,D,15,34,9,2,15,1,6,3.53898101447152,3.51498319316499,3.51498319316499,2.98970532576357,3.1233569479333,-131.461018985528,225,1,0,0,0.139879698706181,0.619480757501549,1.10481836127065,575.1815526065,126.787458493858,126.787458493858,5
6,D,15,35,9,2,15,1,6,-0.306227181017647,1.65156757796739,2.4421336151949,NaN,1.65156757796739,44.6937728189824,45,1,0,0,0.231758760452067,0.575472537113114,1.99767089003103,366.76519485544,NaN,89.3470563941765,-0
6,D,15,36,9,2,15,1,6,9.63291290787564,13.4646454402982,13.4646454402982,NaN,14.1977394105191,144.632912907876,135,1,0,0,0.359690353362964,0.579476971796453,1.76249237601144,285.985930890173,NaN,80.1726697463554,15
6,D,15,37,10,2,15,1,6,2.28894360938325,2.31016296567194,2.31016296567194,0.606063482340772,1.96587407663554,47.2889436093832,45,1,0,0,0.123895610685395,0.615487139119125,3.27925073084896,631.093979835839,118.804016065948,118.804016065948,5
6,D,15,38,10,2,15,1,6,7.01438471112436,7.04323797509193,7.04323797509193,NaN,7.56658384803256,-37.9856152888756,315,1,0,0,0.195849244811711,0.519554368433433,1.85610354804464,432.778655426802,NaN,86.2514464305978,10
6,D,15,39,10,2,15,1,6,7.1902634068436,7.86748088888447,7.86748088888447,NaN,11.3518988477681,142.190263406844,135,1,0,0,0.159868521862165,0.559527207502015,1.38483314354727,519.983977429931,NaN,87.8959263678183,5
6,D,15,40,10,2,15,1,6,1.70394559941985,0.368634086257544,0.368634086257544,NaN,-1.02414686296493,-133.29605440058,225,1,0,0,0.131888255601268,0.505578807262793,1.3928360038588,646.284830322823,NaN,89.3975495074704,-0
6,D,15,41,11,2,15,1,6,6.37508189236337,7.96324811379731,7.96324811379731,NaN,14.5500622430828,-38.6249181076366,315,1,0,0,0.19577833795546,0.423617691861409,1.17092037700678,434.613540287044,NaN,86.4891015448532,10
6,D,15,42,11,2,15,1,6,-4.20575773943768,-5.53881037447277,-5.31424771171029,-3.35946654111841,-5.83886570770819,40.7942422605623,45,1,0,0,0.119923023997274,0.627467393360575,1.25084892933614,652.815853917451,87.5833885875193,89.0161642409276,-5
6,D,15,43,11,2,15,1,6,6.10117045355523,7.46829240818869,7.46829240818869,NaN,8.38035167902399,141.101170453555,135,1,0,0,0.175842394488257,0.479597453361805,2.12418674943166,451.25443276479,NaN,86.6077932087171,5
6,D,15,44,11,2,15,1,6,3.01140159709723,1.04377746777504,1.04377746777504,NaN,-0.194076001407666,-131.988598402903,225,1,0,0,0.155846660918542,0.635467249143858,4.41426579855914,513.508217224255,NaN,85.2043163911355,5
6,D,15,45,12,2,15,1,6,-2.32055530838488,-4.1030986675641,-4.1030986675641,-1.46101378238285,-4.91092365190946,-137.320555308385,225,1,0,0,0.147878352677537,0.615484435044095,1.66457601605526,530.633445249893,108.460446499037,108.467347058619,-0
6,D,15,46,12,2,15,1,6,11.4044664796867,12.5722829221284,12.5722829221284,NaN,16.2541834911051,146.404466479687,135,1,0,0,0.159870925485109,0.627478209661717,1.85245394809959,493.745102478556,NaN,87.270087242469,15
6,D,15,47,12,2,15,1,6,4.55916958706621,6.43016461363533,6.43016461363533,NaN,7.0527133568258,49.5591695870662,45,1,0,0,0.151979533156577,0.635489482650257,1.37067580844314,490.596085289963,NaN,85.2336144348601,5
6,D,15,48,12,2,15,1,6,0.722151426571486,0.51838378762028,0.51838378762028,NaN,-0.397598438668695,-44.2778485734285,315,1,0,0,0.179848932341372,0.471576265432134,1.00916651393766,473.217189836129,NaN,86.3913070635701,-0
6,D,15,49,13,2,15,1,6,6.63920530574819,7.52067000152778,7.52067000152778,NaN,7.84336257476886,141.639205305748,135,1,0,0,0.179849533246909,0.56751234109862,1.43672163951084,451.459016498328,NaN,86.4320981592829,10
6,D,15,50,13,2,15,1,6,-4.27276073563888,-4.01367645621531,-4.01367645621531,NaN,-4.85714464336353,40.7272392643611,45,1,0,0,0.15986281326019,0.607499601899576,2.18816967169505,503.367102602326,NaN,100.855317884185,-5
6,D,15,51,13,2,15,1,6,6.00005325964526,5.7337421447715,5.7337421447715,NaN,7.48989262262137,-38.9999467403547,315,1,0,0,0.131912592276763,0.487586492845026,1.78406518623569,723.028145695011,NaN,92.7115246141909,10
6,D,15,52,13,2,15,1,6,5.94070749065503,4.79434872814488,4.79434872814488,NaN,3.9654804205453,-129.059292509345,225,1,0,0,0.135884277606863,0.439623412482661,1.88042309760795,588.040909940699,NaN,89.1093145449253,5
6,D,15,53,14,2,15,1,6,-7.39515192777029,-6.82074531244702,-6.82074531244702,-8.25528226065767,-6.79742523780577,37.6048480722297,45,1,0,0,0.149864646021342,0.521567702527648,1.74251527051348,538.540165157285,114.823486915454,114.823486915454,-10
